ANO;GRANDE REGIÃO;UF;PRODUTO;CÓDIGO IBGE;MUNICÍPIO;VENDAS
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5200829;AMARALINA;1200
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5201108;ANAPOLIS;3116260
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5201306;ANICUNS;3761410
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5201405;APARECIDA DE GOIANIA;8873812
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5201504;APORE;20000
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5201603;ARACU;1000
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5201702;ARAGARCAS;134990
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5201801;ARAGOIANIA;4000
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5202155;ARAGUAPAZ;16985
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5202353;ARENOPOLIS;920
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5202502;ARUANA;357584
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5202601;AURILANDIA;3000
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5202809;AVELINOPOLIS;30
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5203203;BARRO ALTO;268260
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5203302;BELA VISTA DE GOIAS;116190
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5203401;BOM JARDIM DE GOIAS;2880
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5203500;BOM JESUS;147340
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5203559;BONFINOPOLIS;8750
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5203575;BONOPOLIS;200
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5203609;BRAZABRANTES;3800
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5203807;BRITANIA;560
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5203906;BURITI ALEGRE;35180
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5203939;BURITI DE GOIAS;1000
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5204003;CABECEIRAS;65540
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5204102;CACHOEIRA ALTA;61160
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5204250;CACHOEIRA DOURADA;97400
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5204300;CACU;1808420
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5204409;CAIAPONIA;962265
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5204508;CALDAS NOVAS;1109140
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5204557;CALDAZINHA;1230
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5204607;CAMPESTRE DE GOIAS;47420
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5204656;CAMPINACU;58890
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5204805;CAMPO ALEGRE DE GOIAS;13260
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5204904;CAMPOS BELOS;104206
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5204953;CAMPOS VERDES;15690
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5205059;CASTELANDIA;1200
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5205109;CATALAO;906510
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5205208;CATURAI;8000
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5205307;CAVALCANTE;6700
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5205406;CERES;148570
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5205455;CEZARINA;58280
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5205471;CHAPADAO DO CEU;4530
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5205497;CIDADE OCIDENTAL;89030
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5205513;COCALZINHO DE GOIAS;943347
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5205703;CORREGO DO OURO;800
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5205901;CORUMBAIBA;8160
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5206206;CRISTALINA;21609
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5206305;CRISTIANOPOLIS;134740
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5206404;CRIXAS;41810
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5206503;CROMINIA;390
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5206602;CUMARI;4400
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5206800;DAMOLANDIA;3340
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5207105;DIORAMA;1200
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5208301;DIVINOPOLIS DE GOIAS;1504
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5207253;DOVERLANDIA;4000
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5207352;EDEALINA;800
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5207402;EDEIA;35300
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5207501;ESTRELA DO NORTE;2250
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5207535;FAINA;12928
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5207600;FAZENDA NOVA;1000
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5207808;FIRMINOPOLIS;356900
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5208004;FORMOSA;91691
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5208103;FORMOSO;38430
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5208400;GOIANAPOLIS;1590
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5208509;GOIANDIRA;4400
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5208608;GOIANESIA;182720
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5208707;GOIANIA;30360895
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5208806;GOIANIRA;357210
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5208905;GOIAS;34090
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5209101;GOIATUBA;106840
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5209150;GOUVELANDIA;3600
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5209200;GUAPO;9130
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5209606;HEITORAI;50
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5209705;HIDROLANDIA;109024
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5209804;HIDROLINA;29940
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5209903;IACIARA;1600
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5209937;INACIOLANDIA;3000
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5209952;INDIARA;147950
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5210000;INHUMAS;326280
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5210109;IPAMERI;97590
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5210208;IPORA;492265
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5210307;ISRAELANDIA;60
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5210406;ITABERAI;63000
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5210562;ITAGUARI;211890
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5210604;ITAGUARU;23680
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5210901;ITAPACI;23200
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5211008;ITAPIRAPUA;690
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5211206;ITAPURANGA;508550
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5211404;ITAUCU;10665
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5211503;ITUMBIARA;1031430
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5211602;IVOLANDIA;7220
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5211701;JANDAIA;1910
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5211800;JARAGUA;561040
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5211909;JATAI;2081580
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5212105;JOVIANIA;470
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5212204;JUSSARA;246450
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5212253;LAGOA SANTA;29780
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5212501;LUZIANIA;1575736
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5212600;MAIRIPOTABA;24540
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5212808;MARA ROSA;16540
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5212907;MARZAGAO;467960
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5212956;MATRINCHA;2545
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5213004;MAURILANDIA;549187
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5213087;MINACU;121492
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5213103;MINEIROS;1467062
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5213400;MOIPORA;200
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5213707;MONTES CLAROS DE GOIAS;1800
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5213756;MONTIVIDIU;53750
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5213806;MORRINHOS;627207
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5213905;MOSSAMEDES;44440
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5214002;MOZARLANDIA;177640
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5214051;MUNDO NOVO;2400
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5214101;MUTUNOPOLIS;1550
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5214408;NAZARIO;55022
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5214507;NEROPOLIS;289610
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5214606;NIQUELANDIA;213880
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5214804;NOVA AURORA;3000
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5214838;NOVA CRIXAS;75486
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5214861;NOVA GLORIA;254520
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5215009;NOVA VENEZA;159570
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5215207;NOVO BRASIL;2150
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5215231;NOVO GAMA;298909
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5215256;NOVO PLANALTO;200
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5215306;ORIZONA;101790
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5215405;OURO VERDE DE GOIAS;200
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5215504;OUVIDOR;1200
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5215603;PADRE BERNARDO;57000
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5215652;PALESTINA DE GOIAS;34540
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5215702;PALMEIRAS DE GOIAS;102780
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5215801;PALMELO;300
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5215900;PALMINOPOLIS;3220
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5216007;PANAMA;58990
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5216304;PARANAIGUARA;5803
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5216403;PARAUNA;16610
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5216452;PEROLANDIA;405340
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5216809;PETROLINA DE GOIAS;85036
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5216908;PILAR DE GOIAS;262670
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5217104;PIRACANJUBA;87140
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5217203;PIRANHAS;57690
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5217302;PIRENOPOLIS;300
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5217401;PIRES DO RIO;65460
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5217609;PLANALTINA DE GOIAS;70230
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5217708;PONTALINA;1550
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5218003;PORANGATU;160840
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5218052;PORTEIRAO;100
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5218102;PORTELANDIA;110660
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5218300;POSSE;24070
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5218508;QUIRINOPOLIS;354260
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5218607;RIALMA;50
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5218706;RIANAPOLIS;107470
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5218789;RIO QUENTE;125910
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5218805;RIO VERDE;2662340
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5218904;RUBIATABA;1940
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5219001;SANCLERLANDIA;46120
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5219100;SANTA BARBARA DE GOIAS;1420
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5219209;SANTA CRUZ DE GOIAS;600
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5219258;SANTA FE DE GOIAS;15330
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5219308;SANTA HELENA DE GOIAS;225730
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5219506;SANTA ROSA DE GOIAS;100
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5219704;SANTA TEREZINHA DE GOIAS;94460
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5219738;SANTO ANTONIO DE GOIAS;1100
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5219753;SANTO ANTONIO DO DESCOBERTO;18605
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5220009;SAO JOAO D ALIANCA;2000
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5220058;SAO JOAO DA PARAUNA;600
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5220108;SAO LUIS DE MONTES BELOS;138990
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5220157;SAO LUIZ DO NORTE;25300
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5220207;SAO MIGUEL DO ARAGUAIA;3812790
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5220280;SAO PATRICIO;60760
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5220405;SAO SIMAO;148020
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5220454;SENADOR CANEDO;1051992
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5220603;SILVANIA;29680
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5220686;SIMOLANDIA;31200
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5220702;SITIO D ABADIA;240
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5221007;TAQUARAL DE GOIAS;32090
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5221080;TERESINA DE GOIAS;4700
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5221403;TRINDADE;944060
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5221452;TROMBAS;40750
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5221502;TURVANIA;44980
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5221551;TURVELANDIA;157340
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5221577;UIRAPURU;800
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5221601;URUACU;163812
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5221700;URUANA;21040
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5221809;URUTAI;200
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5221858;VALPARAISO DE GOIAS;77837
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5221908;VARJAO;2710
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5222005;VIANOPOLIS;200
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5222054;VICENTINOPOLIS;15390
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5222203;VILA BOA;2206
2009;REGIÃO CENTRO-OESTE;GO;ASFALTO;5222302;VILA PROPICIO;1240
2009;REGIÃO NORDESTE;MA;ASFALTO;2100055;ACAILANDIA;156870
2009;REGIÃO NORDESTE;MA;ASFALTO;2100204;ALCANTARA;26520
2009;REGIÃO NORDESTE;MA;ASFALTO;2100436;ALTO ALEGRE DO MARANHAO;608880
2009;REGIÃO NORDESTE;MA;ASFALTO;2101400;BALSAS;286860
2009;REGIÃO NORDESTE;MA;ASFALTO;2101509;BARAO DE GRAJAU;547890
2009;REGIÃO NORDESTE;MA;ASFALTO;2101608;BARRA DO CORDA;1213740
2009;REGIÃO NORDESTE;MA;ASFALTO;2102309;BURITI BRAVO;1379000
2009;REGIÃO NORDESTE;MA;ASFALTO;2102325;BURITICUPU;138400
2009;REGIÃO NORDESTE;MA;ASFALTO;2102804;CAROLINA;297560
2009;REGIÃO NORDESTE;MA;ASFALTO;2103000;CAXIAS;892510
2009;REGIÃO NORDESTE;MA;ASFALTO;2103208;CHAPADINHA;128650
2009;REGIÃO NORDESTE;MA;ASFALTO;2103257;CIDELANDIA;132620
2009;REGIÃO NORDESTE;MA;ASFALTO;2103307;CODO;53710
2009;REGIÃO NORDESTE;MA;ASFALTO;2103406;COELHO NETO;27280
2009;REGIÃO NORDESTE;MA;ASFALTO;2103901;DUQUE BACELAR;582040
2009;REGIÃO NORDESTE;MA;ASFALTO;2104057;ESTREITO;1800
2009;REGIÃO NORDESTE;MA;ASFALTO;2104800;GRAJAU;944090
2009;REGIÃO NORDESTE;MA;ASFALTO;2105005;HUMBERTO DE CAMPOS;842870
2009;REGIÃO NORDESTE;MA;ASFALTO;2105302;IMPERATRIZ;2327630
2009;REGIÃO NORDESTE;MA;ASFALTO;2105476;JENIPAPO DOS VIEIRAS;53500
2009;REGIÃO NORDESTE;MA;ASFALTO;2105989;LAJEADO NOVO;156880
2009;REGIÃO NORDESTE;MA;ASFALTO;2107258;NOVA COLINAS;149990
2009;REGIÃO NORDESTE;MA;ASFALTO;2107506;PACO DO LUMIAR;428210
2009;REGIÃO NORDESTE;MA;ASFALTO;2108207;PEDREIRAS;30000
2009;REGIÃO NORDESTE;MA;ASFALTO;2108504;PINDARE MIRIM;99820
2009;REGIÃO NORDESTE;MA;ASFALTO;2108603;PINHEIRO;410470
2009;REGIÃO NORDESTE;MA;ASFALTO;2109007;PORTO FRANCO;178020
2009;REGIÃO NORDESTE;MA;ASFALTO;2109106;PRESIDENTE DUTRA;1348580
2009;REGIÃO NORDESTE;MA;ASFALTO;2109502;RIACHAO;1056620
2009;REGIÃO NORDESTE;MA;ASFALTO;2109551;RIBAMAR FIQUENE;102760
2009;REGIÃO NORDESTE;MA;ASFALTO;2109809;SANTA HELENA;22870
2009;REGIÃO NORDESTE;MA;ASFALTO;2109908;SANTA INES;900700
2009;REGIÃO NORDESTE;MA;ASFALTO;2110039;SANTA LUZIA DO PARUA;252990
2009;REGIÃO NORDESTE;MA;ASFALTO;2110203;SANTA RITA;355240
2009;REGIÃO NORDESTE;MA;ASFALTO;2110500;SAO BENTO;50310
2009;REGIÃO NORDESTE;MA;ASFALTO;2110658;SAO DOMINGOS DO AZEITAO;2059530
2009;REGIÃO NORDESTE;MA;ASFALTO;2111201;SAO JOSE DE RIBAMAR;5000
2009;REGIÃO NORDESTE;MA;ASFALTO;2111300;SAO LUIS;15098618
2009;REGIÃO NORDESTE;MA;ASFALTO;2111607;SAO RAIMUNDO DAS MANGABEIRAS;2935960
2009;REGIÃO NORDESTE;MA;ASFALTO;2112209;TIMON;276960
2009;REGIÃO NORDESTE;MA;ASFALTO;2112233;TRIZIDELA DO VALE;328990
2009;REGIÃO NORDESTE;MA;ASFALTO;2112704;VARGEM GRANDE;222980
2009;REGIÃO NORDESTE;MA;ASFALTO;2112902;VITORIA DO MEARIM;1651440
2009;REGIÃO SUDESTE;MG;ASFALTO;3100203;ABAETE;529050
2009;REGIÃO SUDESTE;MG;ASFALTO;3101607;ALFENAS;649870
2009;REGIÃO SUDESTE;MG;ASFALTO;3101631;ALFREDO VASCONCELOS;142390
2009;REGIÃO SUDESTE;MG;ASFALTO;3101706;ALMENARA;200
2009;REGIÃO SUDESTE;MG;ASFALTO;3101904;ALPINOPOLIS;10000
2009;REGIÃO SUDESTE;MG;ASFALTO;3102407;ALVORADA DE MINAS;2217620
2009;REGIÃO SUDESTE;MG;ASFALTO;3102605;ANDRADAS;54530
2009;REGIÃO SUDESTE;MG;ASFALTO;3102852;ANGELANDIA;52330
2009;REGIÃO SUDESTE;MG;ASFALTO;3103405;ARACUAI;4170120
2009;REGIÃO SUDESTE;MG;ASFALTO;3103504;ARAGUARI;3565386
2009;REGIÃO SUDESTE;MG;ASFALTO;3103751;ARAPORA;1200
2009;REGIÃO SUDESTE;MG;ASFALTO;3104007;ARAXA;692240
2009;REGIÃO SUDESTE;MG;ASFALTO;3104304;AREADO;5750
2009;REGIÃO SUDESTE;MG;ASFALTO;3104502;ARINOS;468601
2009;REGIÃO SUDESTE;MG;ASFALTO;3104601;ASTOLFO DUTRA;10000
2009;REGIÃO SUDESTE;MG;ASFALTO;3105103;BAMBUI;600
2009;REGIÃO SUDESTE;MG;ASFALTO;3105608;BARBACENA;2167713
2009;REGIÃO SUDESTE;MG;ASFALTO;3106200;BELO HORIZONTE;57228631
2009;REGIÃO SUDESTE;MG;ASFALTO;3106705;BETIM;6838099
2009;REGIÃO SUDESTE;MG;ASFALTO;3106903;BICAS;2940
2009;REGIÃO SUDESTE;MG;ASFALTO;3107109;BOA ESPERANCA;65630
2009;REGIÃO SUDESTE;MG;ASFALTO;3107307;BOCAIUVA;63260
2009;REGIÃO SUDESTE;MG;ASFALTO;3107406;BOM DESPACHO;667270
2009;REGIÃO SUDESTE;MG;ASFALTO;3107604;BOM JESUS DA PENHA;14440
2009;REGIÃO SUDESTE;MG;ASFALTO;3107802;BOM JESUS DO GALHO;2400
2009;REGIÃO SUDESTE;MG;ASFALTO;3108008;BOM SUCESSO;18750
2009;REGIÃO SUDESTE;MG;ASFALTO;3108107;BONFIM;2600
2009;REGIÃO SUDESTE;MG;ASFALTO;3108206;BONFINOPOLIS DE MINAS;400
2009;REGIÃO SUDESTE;MG;ASFALTO;3108552;BRASILANDIA DE MINAS;29580
2009;REGIÃO SUDESTE;MG;ASFALTO;3108602;BRASILIA DE MINAS;2775290
2009;REGIÃO SUDESTE;MG;ASFALTO;3109006;BRUMADINHO;3980
2009;REGIÃO SUDESTE;MG;ASFALTO;3109204;BUENOPOLIS;1011250
2009;REGIÃO SUDESTE;MG;ASFALTO;3109303;BURITIS;72270
2009;REGIÃO SUDESTE;MG;ASFALTO;3109402;BURITIZEIRO;7000
2009;REGIÃO SUDESTE;MG;ASFALTO;3109600;CACHOEIRA DA PRATA;200
2009;REGIÃO SUDESTE;MG;ASFALTO;3109907;CAETANOPOLIS;2400
2009;REGIÃO SUDESTE;MG;ASFALTO;3110004;CAETE;337720
2009;REGIÃO SUDESTE;MG;ASFALTO;3110301;CALDAS;450080
2009;REGIÃO SUDESTE;MG;ASFALTO;3110509;CAMANDUCAIA;19740
2009;REGIÃO SUDESTE;MG;ASFALTO;3111200;CAMPO BELO;73810
2009;REGIÃO SUDESTE;MG;ASFALTO;3111507;CAMPOS ALTOS;5500
2009;REGIÃO SUDESTE;MG;ASFALTO;3111606;CAMPOS GERAIS;117010
2009;REGIÃO SUDESTE;MG;ASFALTO;3111804;CANAPOLIS;600
2009;REGIÃO SUDESTE;MG;ASFALTO;3112307;CAPELINHA;340080
2009;REGIÃO SUDESTE;MG;ASFALTO;3112406;CAPETINGA;1000
2009;REGIÃO SUDESTE;MG;ASFALTO;3112505;CAPIM BRANCO;200
2009;REGIÃO SUDESTE;MG;ASFALTO;3112604;CAPINOPOLIS;15400
2009;REGIÃO SUDESTE;MG;ASFALTO;3112802;CAPITOLIO;100
2009;REGIÃO SUDESTE;MG;ASFALTO;3113305;CARANGOLA;226770
2009;REGIÃO SUDESTE;MG;ASFALTO;3113404;CARATINGA;847960
2009;REGIÃO SUDESTE;MG;ASFALTO;3113503;CARBONITA;52940
2009;REGIÃO SUDESTE;MG;ASFALTO;3114006;CARMO DA MATA;5200
2009;REGIÃO SUDESTE;MG;ASFALTO;3114204;CARMO DO CAJURU;142860
2009;REGIÃO SUDESTE;MG;ASFALTO;3114303;CARMO DO PARANAIBA;151900
2009;REGIÃO SUDESTE;MG;ASFALTO;3114501;CARMOPOLIS DE MINAS;1000
2009;REGIÃO SUDESTE;MG;ASFALTO;3114550;CARNEIRINHO;4610
2009;REGIÃO SUDESTE;MG;ASFALTO;3115102;CASSIA;1800
2009;REGIÃO SUDESTE;MG;ASFALTO;3115300;CATAGUASES;58400
2009;REGIÃO SUDESTE;MG;ASFALTO;3115607;CEDRO DO ABAETE;1200
2009;REGIÃO SUDESTE;MG;ASFALTO;3116605;CLAUDIO;78540
2009;REGIÃO SUDESTE;MG;ASFALTO;3116704;COIMBRA;36300
2009;REGIÃO SUDESTE;MG;ASFALTO;3117306;CONCEICAO DAS ALAGOAS;8000
2009;REGIÃO SUDESTE;MG;ASFALTO;3117504;CONCEICAO DO MATO DENTRO;49380
2009;REGIÃO SUDESTE;MG;ASFALTO;3117876;CONFINS;112910
2009;REGIÃO SUDESTE;MG;ASFALTO;3118007;CONGONHAS;169160
2009;REGIÃO SUDESTE;MG;ASFALTO;3118304;CONSELHEIRO LAFAIETE;493950
2009;REGIÃO SUDESTE;MG;ASFALTO;3118403;CONSELHEIRO PENA;147220
2009;REGIÃO SUDESTE;MG;ASFALTO;3118601;CONTAGEM;3192281
2009;REGIÃO SUDESTE;MG;ASFALTO;3119302;COROMANDEL;40170
2009;REGIÃO SUDESTE;MG;ASFALTO;3119401;CORONEL FABRICIANO;2859360
2009;REGIÃO SUDESTE;MG;ASFALTO;3120102;COUTO DE MAGALHAES DE MINAS;30210
2009;REGIÃO SUDESTE;MG;ASFALTO;3120409;CRISTIANO OTONI;24680
2009;REGIÃO SUDESTE;MG;ASFALTO;3120706;CRUZEIRO DA FORTALEZA;49640
2009;REGIÃO SUDESTE;MG;ASFALTO;3120904;CURVELO;15409940
